subitem	subject	item	word	seconds
222-5	222	5	A1	0.4419074
222-5	222	5	N2	0.318387524
222-5	222	5	C1	0.734391975
222-6	222	6	sil_#	0.693426938
222-6	222	6	D1	0.08729886
222-6	222	6	N1	0.328792777
222-6	222	6	P1	0.123349265
222-6	222	6	D2	0.104796733
222-6	222	6	A1	0.428559101
222-6	222	6	N2	0.511288739
222-6	222	6	sil_N2C1	0.103190654
222-6	222	6	C1	0.19605512
222-6	222	6	sil_C1C2	0.039319556
222-6	222	6	C2	0.231154496
222-6	222	6	sil_C2C3	0.078722898
222-6	222	6	C3	0.192887203
222-6	222	6	C4	0.636113313
222-9	222	9	sil_#	0.822643625
222-9	222	9	D1	0.084347806
222-9	222	9	N1	0.349575581
222-9	222	9	P1	0.135963627
222-9	222	9	D2	0.094419185
222-9	222	9	A1	0.50797464
222-9	222	9	N2	0.525861063
222-9	222	9	sil_N2C1	0.288518509
222-9	222	9	C1	0.423852675
222-9	222	9	sil_C1C2	0.045321208
222-9	222	9	C2	0.092186158
222-9	222	9	C3	0.537618869
222-10	222	10	sil_#	0.81316112
222-10	222	10	D1	0.095197694
222-10	222	10	N1	0.402675656
222-10	222	10	P1	0.153905035
222-10	222	10	D2	0.152940554
222-10	222	10	sil_D2A1	0.153844852
222-10	222	10	A1	0.447706775
222-10	222	10	N2	0.648457581
222-10	222	10	sil_N2C1	0.419341943
222-10	222	10	C1	0.144425293
222-10	222	10	C2	0.463423786
222-11	222	11	sil_#	0.299903076
222-11	222	11	D1	0.060157971
222-11	222	11	N1	0.417043004
222-11	222	11	P1	0.155399652
222-11	222	11	D2	0.100863425
222-11	222	11	A1	0.500051649
222-11	222	11	N2	0.754351156
222-11	222	11	sil_N2C1	1.11451352
222-11	222	11	C1	0.199752963
222-11	222	11	C2	0.617996016
222-12	222	12	sil_#	0.729927537
222-12	222	12	D1	0.056108178
222-12	222	12	N1	0.474817879
222-12	222	12	P1	0.17741976
222-12	222	12	D2	0.107097533
222-12	222	12	A1	0.475515545
222-12	222	12	N2	0.678158648
222-12	222	12	sil_N2C1	0.664212776
222-12	222	12	C1	0.602601256
222-13	222	13	sil_#	0.628311551
222-13	222	13	D1	0.060015916
222-13	222	13	N1	0.470425939
222-13	222	13	P1	0.151127032
222-13	222	13	D2	0.066337671
222-13	222	13	A1	0.296645079
222-13	222	13	N2	0.741947482
222-13	222	13	sil_N2C1	1.812231097
222-13	222	13	C1	0.419433392
222-13	222	13	C2	0.49482846
222-14	222	14	sil_#	0.300544323
222-14	222	14	D1	0.091849273
222-14	222	14	N1	0.393470408
222-14	222	14	P1	0.247083825
222-14	222	14	D2	0.263048592
222-14	222	14	sil_D2A1	0.145249706
222-14	222	14	A1	0.643887989
222-14	222	14	N2	0.721579136
222-14	222	14	C1	0.163884222
222-14	222	14	C2	0.628882162
222-15	222	15	sil_#	0.382117802
222-15	222	15	D1	0.100621274
222-15	222	15	N1	0.310717416
222-15	222	15	P1	0.125438799
222-15	222	15	D2	0.071675077
222-15	222	15	A1	0.361713279
222-15	222	15	N2	0.6845004
222-15	222	15	C1	0.423977366
222-15	222	15	sil_C1C2	0.078003957
222-15	222	15	C2	0.497762208
222-15	222	15	C3	0.076613205
222-15	222	15	C4	0.405991314
222-16	222	16	sil_#	0.65414847
222-16	222	16	D1	0.041748732
222-16	222	16	N1	0.461241235
222-16	222	16	P1	0.15236593
222-16	222	16	D2	0.098323987
222-16	222	16	A1	0.531461536
222-16	222	16	N2	0.741155341
222-16	222	16	sil_N2C1	0.107376738
222-16	222	16	C1	0.200324855
222-16	222	16	C2	0.374876006
222-17	222	17	sil_#	0.980140532
222-17	222	17	D1	0.087040752
222-17	222	17	N1	0.41255769
222-17	222	17	P1	0.157308334
222-17	222	17	D2	0.11167025
222-17	222	17	A1	0.636711088
222-17	222	17	sil_A1N2	0.113877791
222-17	222	17	N2	0.605633693
222-17	222	17	sil_N2C1	1.987291645
222-17	222	17	C1	0.23385198
222-17	222	17	C2	0.38621488
222-18	222	18	sil_#	0.734425809
222-18	222	18	D1	0.079103606
222-18	222	18	N1	0.339294984
222-18	222	18	P1	0.173114751
222-18	222	18	D2	0.084710443
222-18	222	18	A1	0.433607432
222-18	222	18	N2	0.565221637
222-18	222	18	sil_N2C1	0.135651723
222-18	222	18	C1	0.450701106
222-18	222	18	C2	0.956950413
222-19	222	19	sil_#	0.29364054
222-19	222	19	D1	0.071813398
222-19	222	19	N1	0.474808942
222-19	222	19	P1	0.271917
222-19	222	19	D2	0.146030548
222-19	222	19	A1	0.457233436
222-19	222	19	N2	0.619010203
222-19	222	19	C1	0.19460072
222-19	222	19	C2	0.687420286
222-20	222	20	sil_#	0.306926661
222-20	222	20	D1	0.061763684
222-20	222	20	N1	0.410708426
222-20	222	20	P1	0.190900546
222-20	222	20	D2	0.096310666
222-20	222	20	A1	0.264283993
222-20	222	20	N2	0.741624351
222-20	222	20	C1	0.184499346
222-20	222	20	C2	0.324128968
222-21	222	21	sil_#	0.396879289
222-21	222	21	D1	0.076402404
222-21	222	21	N1	0.416161202
222-21	222	21	P1	0.196670522
222-21	222	21	D2	0.087911155
222-21	222	21	A1	0.445028102
222-21	222	21	N2	0.69179942
222-21	222	21	sil_N2C1	0.402505212
222-21	222	21	C1	0.296370713
222-21	222	21	C2	0.535016636
222-22	222	22	sil_#	0.446023283
222-22	222	22	D1	0.092797718
222-22	222	22	N1	0.350896196
222-22	222	22	P1	0.15123007
222-22	222	22	D2	0.12284031
222-22	222	22	A1	0.581688663
222-22	222	22	N2	0.630515204
222-22	222	22	sil_N2C1	0.743476254
222-22	222	22	C1	0.234789294
222-22	222	22	sil_C1C2	0.723847826
222-22	222	22	C2	0.590714188
222-23	222	23	sil_#	0.445164219
222-23	222	23	D1	0.101764404
222-23	222	23	N1	0.333403177
222-23	222	23	P1	0.243627605
222-23	222	23	D2	0.092328971
222-23	222	23	A1	0.429582237
222-23	222	23	N2	0.580813179
222-23	222	23	sil_N2C1	0.689454565
222-23	222	23	C1	0.25671631
222-23	222	23	C2	0.553839396
222-24	222	24	sil_#	0.696114957
222-24	222	24	D1	0.148446021
222-24	222	24	N1	0.437233177
222-24	222	24	P1	0.19928435
222-24	222	24	D2	0.097002615
222-24	222	24	A1	0.557998947
222-24	222	24	N2	0.745544741
222-24	222	24	sil_N2C1	0.630923815
222-24	222	24	C1	0.467012125
222-24	222	24	sil_C1C2	1.398738429
222-24	222	24	C2	0.61871408
229-1	229	1	sil_#	0.505409205
229-1	229	1	D1	0.091925365
229-1	229	1	N1	0.367048548
229-1	229	1	P1	0.15765753
229-1	229	1	D2	0.080639454
229-1	229	1	A1	0.417264012
229-1	229	1	N2	0.551777543
229-1	229	1	sil_N2C1	0.120855096
229-1	229	1	C1	0.262710496
229-1	229	1	sil_C1C2	0.263496926
229-1	229	1	C2	0.492499345
229-1	229	1	C3	0.182539508
229-2	229	2	sil_#	0.539913437
229-2	229	2	D1	0.091560981
229-2	229	2	N1	0.273088838
229-2	229	2	P1	0.141556997
229-2	229	2	D2	0.1371345
229-2	229	2	A1	0.323278918
229-2	229	2	N2	0.583027477
229-2	229	2	sil_N2C1	0.207811155
229-2	229	2	C1	0.203245243
229-2	229	2	C2	0.066876487
229-2	229	2	C3	0.310097098
229-3	229	3	sil_#	1.106034151
229-3	229	3	D1	0.063243139
229-3	229	3	N1	0.318327758
229-3	229	3	P1	0.148899962
229-3	229	3	D2	0.088988196
229-3	229	3	A1	0.382397722
229-3	229	3	N2	0.437893437
229-3	229	3	sil_N2C1	0.096250041
229-3	229	3	C1	0.200234273
229-3	229	3	C2	0.267243442
229-3	229	3	C3	0.440418498
229-4	229	4	sil_#	0.400870135
229-4	229	4	D1	0.127657237
229-4	229	4	N1	0.241483718
229-4	229	4	P1	0.114748077
229-4	229	4	D2	0.084626707
229-4	229	4	A1	0.574678996
229-4	229	4	N2	0.610217683
229-4	229	4	C1	0.284063929
229-4	229	4	C2	0.121588281
229-4	229	4	C3	0.307532225
229-5	229	5	sil_#	0.337084197
229-5	229	5	D1	0.133308755
229-5	229	5	N1	0.208010552
229-5	229	5	P1	0.140950277
229-5	229	5	D2	0.071189885
229-5	229	5	A1	0.394614852
229-5	229	5	N2	0.679686929
229-5	229	5	sil_N2C1	0.07454438
229-5	229	5	C1	0.313148411
229-5	229	5	C2	0.522373148
229-6	229	6	sil_#	0.554326445
229-6	229	6	D1	0.084766683
229-6	229	6	N1	0.295722446
229-6	229	6	P1	0.174738797
229-6	229	6	D2	0.190007822
229-6	229	6	sil_D2A1	0.100501532
229-6	229	6	A1	0.333798909
229-6	229	6	N2	0.681897507
229-6	229	6	C1	0.418701917
229-7	229	7	sil_#	0.446629328
229-7	229	7	D1	0.067830789
229-7	229	7	N1	0.341476675
229-7	229	7	P1	0.119821525
229-7	229	7	D2	0.111054097
229-7	229	7	A1	0.436008478
229-7	229	7	N2	0.574899349
229-7	229	7	sil_N2C1	0.033316228
229-7	229	7	C1	0.267425973
229-7	229	7	C2	0.517253319
229-8	229	8	sil_#	0.276119001
229-8	229	8	D1	0.067682943
229-8	229	8	N1	0.389815788
229-8	229	8	P1	0.118892784
229-8	229	8	D2	0.135915241
229-8	229	8	A1	0.493859346
229-8	229	8	N2	0.552583292
229-8	229	8	sil_N2C1	0.199668299
229-8	229	8	C1	0.270250024
229-8	229	8	C2	0.09131825
229-8	229	8	C3	0.468495211
229-9	229	9	sil_#	0.985146961
229-9	229	9	D1	0.099634707
229-9	229	9	N1	0.336624401
229-9	229	9	P1	0.139324957
229-9	229	9	D2	0.083264143
229-9	229	9	A1	0.461644735
229-9	229	9	N2	0.398754436
229-9	229	9	sil_N2C1	0.050801953
229-9	229	9	C1	0.221812068
229-9	229	9	C2	0.423748377
229-10	229	10	sil_#	0.674698149
229-10	229	10	D1	0.071428152
229-10	229	10	N1	0.244939714
229-10	229	10	P1	0.125823463
229-10	229	10	D2	0.076053007
229-10	229	10	A1	0.436617785
229-10	229	10	N2	0.572988325
229-10	229	10	C1	0.265214272
229-10	229	10	C2	0.155825578
229-10	229	10	C3	0.422830106
229-11	229	11	sil_#	0.592911021
229-11	229	11	D1	0.068253085
229-11	229	11	N1	0.394738104
229-11	229	11	P1	0.139562068
229-11	229	11	D2	0.141293625
229-11	229	11	A1	0.425162609
229-11	229	11	N2	0.728693855
229-11	229	11	sil_N2C1	0.597909689
229-11	229	11	C1	0.190043417
229-11	229	11	C2	0.39008145
229-11	229	11	C3	0.464250159
229-13	229	13	sil_#	0.541947753
229-13	229	13	D1	0.076833054
229-13	229	13	N1	0.365911853
229-13	229	13	P1	0.143028855
229-13	229	13	D2	0.087908061
229-13	229	13	A1	0.492615544
229-13	229	13	N2	0.546765765
229-13	229	13	sil_N2C1	0.053957404
229-13	229	13	C1	0.208695899
229-13	229	13	C2	0.244341151
229-13	229	13	C3	0.454923717
229-15	229	15	sil_#	0.576585752
229-15	229	15	D1	0.118839352
229-15	229	15	N1	0.234832931
229-15	229	15	P1	0.146018343
229-15	229	15	D2	0.082656252
229-15	229	15	A1	0.41153863
229-15	229	15	N2	0.642958614
229-15	229	15	sil_N2C1	0.290182093
229-15	229	15	C1	0.150763251
229-15	229	15	C2	0.090052305
229-15	229	15	C3	0.403414934
229-16	229	16	sil_#	0.62892372
229-16	229	16	D1	0.091621551
229-16	229	16	N1	0.440965282
229-16	229	16	P1	0.183549804
229-16	229	16	D2	0.083744281
229-16	229	16	A1	0.540084252
229-16	229	16	N2	0.525681282
229-16	229	16	sil_N2C1	0.066979229
229-16	229	16	C1	0.20372649
229-16	229	16	C2	0.349963348
229-17	229	17	sil_#	0.337726909
229-17	229	17	D1	0.088146173
229-17	229	17	N1	0.307595776
229-17	229	17	P1	0.175624354
229-17	229	17	D2	0.099248751
229-17	229	17	A1	0.515860316
229-17	229	17	N2	0.725487111
229-17	229	17	sil_N2C1	0.272873174
229-17	229	17	C1	0.160563718
229-17	229	17	C2	0.166748124
229-17	229	17	C3	0.139692706
229-18	229	18	sil_#	1.024640485
229-18	229	18	D1	0.136104182
229-18	229	18	N1	0.323578181
229-18	229	18	P1	0.170049674
229-18	229	18	D2	0.089539556
229-18	229	18	A1	0.508006522
229-18	229	18	N2	0.432031651
229-18	229	18	C1	0.176750422
229-18	229	18	C2	0.287321573
229-18	229	18	C3	0.516456724
229-19	229	19	sil_#	0.416498185
229-19	229	19	D1	0.081960733
229-19	229	19	N1	0.339659338
229-19	229	19	P1	0.165499808
229-19	229	19	D2	0.106827462
229-19	229	19	A1	0.519519709
229-19	229	19	N2	0.363571803
229-19	229	19	C1	0.490869673
229-19	229	19	C2	0.341653161
229-19	229	19	C3	0.079370141
229-20	229	20	sil_#	0.427448231
229-20	229	20	D1	0.063858933
229-20	229	20	N1	0.344587438
229-20	229	20	P1	0.185311774
229-20	229	20	D2	0.088305248
229-20	229	20	A1	0.276617385
229-20	229	20	N2	0.837953451
229-20	229	20	sil_N2C1	0.979968784
229-20	229	20	C1	0.216223746
229-20	229	20	C2	0.322558785
229-21	229	21	sil_#	0.64823411
229-21	229	21	D1	0.07615361
229-21	229	21	N1	0.323189684
229-21	229	21	P1	0.18866241
229-21	229	21	D2	0.096704201
229-21	229	21	A1	0.450584518
229-21	229	21	N2	0.435016383
229-21	229	21	sil_N2C1	0.339980736
229-21	229	21	C1	0.211289549
229-21	229	21	C2	0.307605973
229-21	229	21	C3	0.438158412
229-22	229	22	sil_#	0.641065056
229-22	229	22	D1	0.117601864
229-22	229	22	N1	0.286639333
229-22	229	22	P1	0.165615158
229-22	229	22	D2	0.103981611
229-22	229	22	A1	0.453793741
229-22	229	22	N2	0.675403605
229-22	229	22	C1	0.238299402
229-22	229	22	C2	0.303156003
229-22	229	22	C3	0.508202369
229-23	229	23	sil_#	0.758017374
229-23	229	23	D1	0.105217576
229-23	229	23	N1	0.464167034
229-23	229	23	P1	0.203408318
229-23	229	23	D2	0.136502351
229-23	229	23	A1	0.354115262
229-23	229	23	N2	0.634772258
229-23	229	23	sil_N2C1	0.062099516
229-23	229	23	C1	0.153296115
229-23	229	23	C2	0.277851584
229-23	229	23	C3	0.412121965
229-24	229	24	sil_#	0.663689834
229-24	229	24	D1	0.122886637
229-24	229	24	N1	0.291007747
229-24	229	24	P1	0.216421358
229-24	229	24	D2	0.076830131
229-24	229	24	A1	0.432053657
229-24	229	24	N2	0.504506331
229-24	229	24	C1	0.193508869
229-24	229	24	C2	0.413674848
232-1	232	1	sil_#	0.322302171
232-1	232	1	D1	0.116743888
232-1	232	1	N1	0.389809224
232-1	232	1	P1	0.131036077
232-1	232	1	D2	0.082930896
232-1	232	1	A1	0.309292684
232-1	232	1	N2	0.426791635
232-1	232	1	C1	0.195993193
232-1	232	1	C2	0.174326811
232-1	232	1	C3	0.652312839
232-2	232	2	sil_#	0.372086135
232-2	232	2	D1	0.118586268
232-2	232	2	N1	0.265191213
232-2	232	2	P1	0.159609495
232-2	232	2	D2	0.108482865
232-2	232	2	A1	0.362057696
232-2	232	2	N2	0.645252533
232-2	232	2	C1	0.147582452
232-2	232	2	C2	0.139080591
232-2	232	2	C3	0.12402381
232-3	232	3	sil_#	0.191228718
232-3	232	3	D1	0.078223984
232-3	232	3	N1	0.380794353
232-3	232	3	P1	0.172656539
232-3	232	3	D2	0.092046561
232-3	232	3	A1	0.494388497
232-3	232	3	N2	0.652144621
232-3	232	3	sil_N2C1	0.427060451
232-3	232	3	C1	0.289068869
232-3	232	3	C2	0.419907563
232-4	232	4	sil_#	0.372815669
232-4	232	4	D1	0.129140215
232-4	232	4	N1	0.300000448
232-4	232	4	P1	0.154532954
232-4	232	4	D2	0.100476578
232-4	232	4	A1	0.610415488
232-4	232	4	N2	0.561710599
232-4	232	4	sil_N2C1	0.059092653
232-4	232	4	C1	0.198584209
232-4	232	4	C2	0.14428678
232-4	232	4	C3	0.108673525
232-5	232	5	sil_#	0.358542748
232-5	232	5	D1	0.132522364
232-5	232	5	N1	0.261942079
232-5	232	5	P1	0.152420301
232-5	232	5	D2	0.09089293
232-5	232	5	A1	0.47579819
232-5	232	5	N2	0.367243731
232-5	232	5	C1	0.332820468
232-5	232	5	C2	0.163058911
232-5	232	5	C3	0.453544448
232-6	232	6	sil_#	0.374080734
232-6	232	6	D1	0.083439948
232-6	232	6	N1	0.311226515
232-6	232	6	P1	0.144223999
232-6	232	6	D2	0.078435436
232-6	232	6	A1	0.387543392
232-6	232	6	N2	0.520892557
232-6	232	6	C1	0.181408326
232-6	232	6	C2	0.500657206
232-7	232	7	sil_#	0.441491653
232-7	232	7	D1	0.067993188
232-7	232	7	N1	0.434244744
232-7	232	7	P1	0.148051842
232-7	232	7	D2	0.11168244
232-7	232	7	A1	0.42034967
232-7	232	7	N2	0.438700638
232-7	232	7	C1	0.132361281
232-7	232	7	C2	0.247539876
232-7	232	7	C3	0.39278754
232-8	232	8	sil_#	0.281222101
232-8	232	8	D1	0.073540621
232-8	232	8	N1	0.525450203
232-8	232	8	P1	0.170151946
232-8	232	8	D2	0.122877997
232-8	232	8	A1	0.333393068
232-8	232	8	N2	0.407151326
232-8	232	8	C1	0.133806012
232-8	232	8	C2	0.572056177
232-9	232	9	sil_#	0.3019909
232-9	232	9	D1	0.070928608
232-9	232	9	N1	0.38592988
232-9	232	9	P1	0.193977813
232-9	232	9	D2	0.089020303
232-9	232	9	A1	0.468277253
232-9	232	9	N2	0.525916668
232-9	232	9	C1	0.147718568
232-9	232	9	C2	0.683375853
232-10	232	10	sil_#	0.431722512
232-10	232	10	D1	0.147227148
232-10	232	10	N1	0.328931039
232-10	232	10	P1	0.195393968
232-10	232	10	D2	0.103886249
232-10	232	10	A1	0.429156707
232-10	232	10	N2	0.472441621
232-10	232	10	C1	0.152564255
232-10	232	10	C2	0.398348038
232-11	232	11	sil_#	0.271010656
232-11	232	11	D1	0.162005438
232-11	232	11	N1	0.402175686
232-11	232	11	P1	0.173158569
232-11	232	11	D2	0.144975971
232-11	232	11	A1	0.46831301
232-11	232	11	N2	0.764459214
232-11	232	11	C1	0.193133079
232-11	232	11	C2	0.407062255
232-12	232	12	sil_#	0.289158636
232-12	232	12	D1	0.085169836
232-12	232	12	N1	0.546896794
232-12	232	12	P1	0.155990401
232-12	232	12	D2	0.099519098
232-12	232	12	A1	0.366927547
232-12	232	12	N2	0.502837476
232-12	232	12	C1	0.476677888
232-12	232	12	C2	0.244138463
232-13	232	13	sil_#	0.362139492
232-13	232	13	D1	0.072114839
232-13	232	13	N1	0.454377608
232-13	232	13	P1	0.160270261
232-13	232	13	D2	0.088583289
232-13	232	13	A1	0.350785832
232-13	232	13	N2	0.64853179
232-13	232	13	C1	0.242864786
232-13	232	13	C2	0.277341185
232-13	232	13	C3	0.290481719
232-14	232	14	sil_#	0.232436519
232-14	232	14	D1	0.140158695
232-14	232	14	N1	0.291060865
232-14	232	14	P1	0.137623022
232-14	232	14	D2	0.110197847
232-14	232	14	A1	0.649819538
232-14	232	14	N2	0.994807986
232-14	232	14	sil_N2C1	0.445543771
232-14	232	14	C1	0.16447009
232-14	232	14	C2	0.3859995
232-15	232	15	sil_#	0.328200258
232-15	232	15	D1	0.113638599
232-15	232	15	N1	0.303650431
232-15	232	15	P1	0.126990988
232-15	232	15	D2	0.086502572
232-15	232	15	A1	0.390069414
232-15	232	15	N2	0.570912058
232-15	232	15	C1	0.16400531
232-15	232	15	C2	0.541321859
232-16	232	16	sil_#	0.174165214
232-16	232	16	D1	0.066322588
232-16	232	16	N1	0.484734795
232-16	232	16	P1	0.134336185
232-16	232	16	D2	0.083835584
232-16	232	16	A1	0.527982895
232-16	232	16	N2	0.213286006
232-16	232	16	C1	0.244168889
232-16	232	16	C2	0.435655641
232-17	232	17	sil_#	0.376547604
232-17	232	17	D1	0.083102977
232-17	232	17	N1	0.425008284
232-17	232	17	P1	0.130715421
232-17	232	17	D2	0.101778873
232-17	232	17	A1	0.610731553
232-17	232	17	N2	0.703201893
232-17	232	17	sil_N2C1	0.802682079
232-17	232	17	C1	0.240809706
232-17	232	17	C2	0.461946121
232-18	232	18	sil_#	0.41125878
232-18	232	18	D1	0.119230961
232-18	232	18	N1	0.282781232
232-18	232	18	P1	0.150101616
232-18	232	18	D2	0.097529834
232-18	232	18	A1	0.444464158
232-18	232	18	N2	0.37313054
232-18	232	18	C1	0.147475923
232-18	232	18	C2	0.441202103
232-19	232	19	sil_#	0.320059745
232-19	232	19	D1	0.076943753
232-19	232	19	N1	0.386922665
232-19	232	19	P1	0.131907201
232-19	232	19	D2	0.087634205
232-19	232	19	A1	0.757949833
232-19	232	19	N2	0.366926691
232-19	232	19	C1	0.237991554
232-19	232	19	sil_C1C2	0.606336078
232-19	232	19	C2	0.216510887
232-19	232	19	C3	0.403447774
232-20	232	20	sil_#	0.304517615
232-20	232	20	D1	0.091615541
232-20	232	20	N1	0.410242518
232-20	232	20	P1	0.170945417
232-20	232	20	D2	0.074482502
232-20	232	20	A1	0.282338765
232-20	232	20	N2	0.549549944
232-20	232	20	sil_N2C1	0.129924957
232-20	232	20	C1	0.346463075
232-20	232	20	C2	0.611337808
232-21	232	21	sil_#	0.291085576
232-21	232	21	D1	0.073531597
232-21	232	21	N1	0.382844672
232-21	232	21	P1	0.160286856
232-21	232	21	D2	0.068057122
232-21	232	21	A1	0.389542872
232-21	232	21	N2	0.462877147
232-21	232	21	C1	0.187918378
232-21	232	21	C2	0.458417967
232-23	232	23	sil_#	0.28830834
232-23	232	23	D1	0.103172284
232-23	232	23	N1	0.329768355
232-23	232	23	P1	0.146265133
232-23	232	23	D2	0.086237606
232-23	232	23	A1	0.428219556
232-23	232	23	N2	0.310634773
232-23	232	23	C1	0.147181784
232-23	232	23	C2	0.594870178
232-24	232	24	sil_#	0.38150413
232-24	232	24	D1	0.110459092
232-24	232	24	N1	0.329797211
232-24	232	24	P1	0.136219656
232-24	232	24	D2	0.086462127
232-24	232	24	A1	0.478325706
232-24	232	24	N2	0.419004703
232-24	232	24	C1	0.283349101
232-24	232	24	C2	0.289050686
233-2	233	2	sil_#	0.43776868
233-2	233	2	D1	0.117044702
233-2	233	2	N1	0.218403414
233-2	233	2	P1	0.143543431
233-2	233	2	D2	0.137099407
233-2	233	2	A1	0.33097044
233-2	233	2	N2	0.289187901
233-2	233	2	C1	0.141481743
233-2	233	2	C2	0.111185945
233-2	233	2	C3	0.083162659
233-2	233	2	C3	0.353914918
233-3	233	3	sil_#	0.511956842
233-3	233	3	D1	0.06601127
233-3	233	3	N1	0.267916923
233-3	233	3	P1	0.11602653
233-3	233	3	D2	0.088683753
233-3	233	3	A1	0.336842553
233-3	233	3	N2	0.392821207
233-3	233	3	sil_N2C1	0.23743777
233-3	233	3	C1	0.09891036
233-3	233	3	C2	0.111787582
233-3	233	3	C3	0.075037876
233-4	233	4	sil_#	0.508468264
233-4	233	4	D1	0.096551386
233-4	233	4	N1	0.297858092
233-4	233	4	P1	0.101804232
233-4	233	4	D2	0.051885242
233-4	233	4	A1	0.489134341
233-4	233	4	N2	0.324876312
233-4	233	4	C1	0.163373324
233-4	233	4	C2	0.16497841
233-4	233	4	C3	0.09440584
233-6	233	6	sil_#	0.431918777
233-6	233	6	D1	0.100451498
233-6	233	6	N1	0.279772747
233-6	233	6	P1	0.127313283
233-6	233	6	D2	0.090383405
233-6	233	6	A1	0.405417526
233-6	233	6	N2	0.364048991
233-6	233	6	C1	0.120635605
233-6	233	6	C2	0.439864529
233-8	233	8	sil_#	0.444405887
233-8	233	8	D1	0.07803446
233-8	233	8	N1	0.335297577
233-8	233	8	P1	0.092650152
233-8	233	8	D2	0.083483007
233-8	233	8	A1	0.440110723
233-8	233	8	N2	0.500185739
233-8	233	8	sil_N2C1	0.378291365
233-8	233	8	C1	0.187707652
233-8	233	8	C2	0.409129257
233-9	233	9	sil_#	0.50257843
233-9	233	9	D1	0.08788458
233-9	233	9	N1	0.277865439
233-9	233	9	P1	0.134948453
233-9	233	9	D2	0.088364823
233-9	233	9	A1	0.390581169
233-9	233	9	N2	0.344358359
233-9	233	9	sil_N2C1	0.710114133
233-9	233	9	C1	0.535563194
233-9	233	9	sil_C1C2	0.043702168
233-9	233	9	C2	0.249248034
233-9	233	9	C3	0.336974432
233-10	233	10	sil_#	0.510487212
233-10	233	10	D1	0.112108748
233-10	233	10	N1	0.389811361
233-10	233	10	P1	0.315133235
233-10	233	10	D2	0.13807835
233-10	233	10	A1	0.39865654
233-10	233	10	N2	0.529837308
233-10	233	10	C1	0.140035109
233-10	233	10	C2	0.478876189
233-11	233	11	sil_#	0.557086054
233-11	233	11	D1	0.111066446
233-11	233	11	N1	0.336652554
233-11	233	11	P1	0.135227372
233-11	233	11	D2	0.23573565
233-11	233	11	A1	0.357243342
233-11	233	11	 N2	0.502913228
233-11	233	11	C1	0.134455646
233-11	233	11	C2	0.434185465
233-12	233	12	sil_#	0.467519547
233-12	233	12	D1	0.078410223
233-12	233	12	N1	0.453040706
233-12	233	12	P1	0.127845763
233-12	233	12	D2	0.094691237
233-12	233	12	A1	0.338104324
233-12	233	12	N2	0.57046578
233-12	233	12	C1	0.107835781
233-12	233	12	C2	0.245440551
233-12	233	12	C3	0.309039893
233-13	233	13	sil_#	0.580972126
233-13	233	13	D1	0.096030842
233-13	233	13	N1	0.41408954
233-13	233	13	P1	0.164289083
233-13	233	13	D2	0.108042954
233-13	233	13	A1	0.304870117
233-13	233	13	N2	0.296287874
233-13	233	13	C1	0.127627147
233-13	233	13	C2	0.479681595
233-14	233	14	sil_#	0.461569293
233-14	233	14	D1	0.120862514
233-14	233	14	N1	0.282094923
233-14	233	14	P1	0.132269066
233-14	233	14	D2	0.124042817
233-14	233	14	A1	0.579497584
233-14	233	14	N2	0.504237028
233-14	233	14	sil_N2C1	0.185308947
233-14	233	14	C1	0.154988611
233-14	233	14	C2	0.305540267
233-14	233	14	C3	0.489166315
233-17	233	17	sil_#	0.429841629
233-17	233	17	D1	0.081479072
233-17	233	17	N1	0.385492687
233-17	233	17	P1	0.111843484
233-17	233	17	D2	0.06433057
233-17	233	17	A1	0.53136143
233-17	233	17	N2	0.557470774
233-17	233	17	sil_N2C1	0.128675146
233-17	233	17	C1	0.142195525
233-17	233	17	C2	0.113252358
233-17	233	17	C3	0.365337513
233-18	233	18	sil_#	0.328502818
233-18	233	18	D1	0.107383031
233-18	233	18	N1	0.262491619
233-18	233	18	P1	0.144766852
233-18	233	18	D2	0.089890941
233-18	233	18	A1	0.403869132
233-18	233	18	N2	0.443952922
233-18	233	18	C1	0.150472734
233-18	233	18	C2	0.207836128
233-18	233	18	C3	0.502813374
